HEADER	MICROS	MILLIS	LEFTDIR	LEFTDC	RIGHTDIR	RIGHTDC	LEFTPOS	RIGHTPOS	AMB_COL_NE	AMB_COL_SE	AMB_COL_SW	AMB_COL_NW	AMB_LINE_N	AMB_LINE_E	AMB_LINE_S	AMB_LINE_W	IR_COL_NE	IR_COL_SE	IR_COL_SW	IR_COL_NW	IR_LINE_N	IR_LINE_E	IR_LINE_S	IR_LINE_W	TRAILER	S_inRaw_N	S_inRaw_E	S_inRaw_S	S_inRaw_W	S_inAfterGO_N	S_inAfterGO_E	S_inAfterGO_S	S_inAfterGO_W	S_inFiltered_N	S_inFiltered_E	S_inFiltered_S	S_inFiltered_W	A_inL	A_inR	A_outPwmL	A_outPwmR	C_PID_in	C_PID_p	C_PID_i	C_PID_d	C_PID_out	PID_P	PID_I	PID_D	C_outError	C_outRaw	C_outNormalized	
1526703360	234682572	234682	0	14	0	36	1268	1260	0	0	0	0	0	0	0	0	0	0	0	0	609	382	763	690	1509991935	612	382	761	691	0.227874	0.05346	0.253736	0.004228	-nan	0.0817462437169	0.253970488839	0.0100798827081	-0.141614429248	0.141614429248	14.3789178064	35.6210821936	0.0716663610088	0.179165902522	0	-0.0375514732736	0.141614429248	2.5	0	0.2	0.0716663610088	0.141614429248	0.141614429248	
1526703360	234692980	234692	0	15	0	35	1270	1260	0	0	0	0	0	0	0	0	0	0	0	0	606	379	763	685	1509991935	609	382	763	690	0.22494	0.05346	0.255312	0.003624	-nan	0.0803234027585	0.253758995897	0.0104934865986	-0.13784589342	0.13784589342	14.6615579935	35.3384420065	0.0698299161598	0.1745747904	0	-0.0367288969797	0.13784589342	2.5	0	0.2	0.0698299161598	0.13784589342	0.13784589342	
1526703360	234703356	234702	0	15	0	35	1270	1261	0	0	0	0	0	0	0	0	0	18	0	0	628	380	763	680	1509991935	606	379	763	685	0.222006	0.05049	0.255312	0.000604	-nan	0.0788485581883	0.253584124345	0.0107933043368	-0.134644888462	0.134644888462	14.9016333653	35.0983666347	0.0680552538515	0.170138134629	0	-0.0354932461666	0.134644888462	2.5	0	0.2	0.0680552538515	0.134644888462	0.134644888462	
1526703360	234713756	234713	0	15	0	35	1271	1262	0	0	0	0	0	0	0	0	0	0	0	0	598	379	757	673	1509991935	628	380	763	680	0.243522	0.05148	0.255312	-0.002416	-nan	0.0773301715709	0.253446038157	0.0109709341965	-0.131977763894	0.131977763894	15.101667708	34.898332292	0.0663592373744	0.165898093436	0	-0.0339203295423	0.131977763894	2.5	0	0.2	0.0663592373744	0.131977763894	0.131977763894	
1526703360	234724156	234723	0	15	0	35	1272	1262	0	0	0	0	0	0	0	0	0	0	0	0	597	383	751	669	1509991935	598	379	757	673	0.214182	0.05049	0.250584	-0.006644	-nan	0.0757821898081	0.253331458688	0.011012499412	-0.130133286424	0.130133286424	15.2400035182	34.7599964818	0.0647696903961	0.16192422599	0	-0.0317909395658	0.130133286424	2.5	0	0.2	0.0647696903961	0.130133286424	0.130133286424	
1526703360	234734532	234733	0	15	0	35	1273	1263	0	0	0	0	0	0	0	0	0	0	0	0	597	390	744	664	1509991935	597	383	751	669	0.213204	0.05445	0.245856	-0.00906	-nan	0.0742273647672	0.253208895078	0.0109057303951	-0.129342965451	0.129342965451	15.2992775912	34.7007224088	0.0633216343721	0.15830408593	0	-0.0289611204793	0.129342965451	2.5	0	0.2	0.0633216343721	0.129342965451	0.129342965451	
1526703360	234742888	234742	0	15	0	35	1274	1264	0	0	0	0	0	0	0	0	0	0	0	0	600	396	740	661	1509991935	597	390	744	664	0.213204	0.06138	0.24034	-0.01208	-nan	0.0727083232853	0.253039376049	0.0106448926865	-0.129994501031	0.129994501031	15.2504124227	34.7495875773	0.0620634305988	0.155158576497	0	-0.0251640754662	0.129994501031	2.5	0	0.2	0.0620634305988	0.129994501031	0.129994501031	
1526703360	234753268	234753	0	15	0	35	1274	1264	0	0	0	0	0	0	0	0	0	0	0	0	600	400	735	657	1509991935	600	396	740	661	0.216138	0.06732	0.237188	-0.013892	-nan	0.0712826727202	0.252790823812	0.0102300193892	-0.132416087971	0.132416087971	15.0687934022	34.9312065978	0.061052653331	0.152631633328	0	-0.0202155453565	0.132416087971	2.5	0	0.2	0.061052653331	0.132416087971	0.132416087971	
1526703360	234763652	234763	0	15	0	35	1275	1265	0	0	0	0	0	0	0	0	0	0	0	0	602	398	733	654	1509991935	600	400	735	657	0.216138	0.07128	0.233248	-0.016308	-nan	0.0699979949001	0.252442378934	0.00966493429537	-0.136440796986	0.136440796986	14.766940226	35.233059774	0.0603330606047	0.150832651512	0	-0.0143918545257	0.136440796986	2.5	0	0.2	0.0603330606047	0.136440796986	0.136440796986	
1526703360	234774036	234773	0	14	0	36	1276	1266	0	0	0	0	0	0	0	0	0	0	0	0	631	395	735	655	1509991935	602	398	733	654	0.218094	0.0693	0.231672	-0.01812	-nan	0.0688721034876	0.251983174269	0.00895549053106	-0.141462579427	0.141462579427	14.390306543	35.609693457	0.0599166129565	0.149791532391	0	-0.00832895296406	0.141462579427	2.5	0	0.2	0.0599166129565	0.141462579427	0.141462579427	
1526703360	234784428	234783	0	14	0	36	1277	1267	0	0	0	0	0	0	0	0	0	0	0	0	604	389	737	652	1509991935	631	395	735	655	0.246456	0.06633	0.233248	-0.017516	-nan	0.0678883717594	0.25141937568	0.00811429522648	-0.146584462861	0.146584462861	14.0061652854	35.9938347146	0.0597740765329	0.149435191332	0	-0.00285072847164	0.146584462861	2.5	0	0.2	0.0597740765329	0.146584462861	0.146584462861	
1526703360	234792740	234791	0	14	0	36	1278	1268	0	0	0	0	0	0	0	0	0	0	0	0	604	388	742	656	1509991935	604	389	737	652	0.22005	0.06039	0.234824	-0.019328	-nan	0.0670084074376	0.250775284142	0.00715976161128	-0.151113000433	0.151113000433	13.6665249675	36.3334750325	0.0598486458263	0.149621614566	0	0.00149138586725	0.151113000433	2.5	0	0.2	0.0598486458263	0.151113000433	0.151113000433	
1526703360	234803124	234802	0	13	0	37	1278	1268	0	0	0	0	0	0	0	0	0	0	0	0	602	386	747	655	1509991935	604	388	742	656	0.22005	0.0594	0.238764	-0.016912	-nan	0.0661936265806	0.250084312737	0.00611271839171	-0.154847517724	0.154847517724	13.3864361707	36.6135638293	0.0600809081889	0.150202270472	0	0.00464524725138	0.154847517724	2.5	0	0.2	0.0600809081889	0.154847517724	0.154847517724	
1526703360	234813532	234813	0	13	0	37	1280	1269	0	0	0	0	0	0	0	0	0	0	0	0	600	386	754	647	1509991935	602	386	747	655	0.218094	0.05742	0.242704	-0.017516	-nan	0.0654220760796	0.249385931809	0.00499844772889	-0.157913474113	0.157913474113	13.1564894415	36.8435105585	0.0604236283507	0.151059070877	0	0.00685440323626	0.157913474113	2.5	0	0.2	0.0604236283507	0.157913474113	0.157913474113	
1526703360	234823908	234823	0	13	0	37	1280	1270	0	0	0	0	0	0	0	0	0	0	0	0	598	384	761	647	1509991935	600	386	754	647	0.216138	0.05742	0.24822	-0.022348	-nan	0.0646844817466	0.248722945408	0.00382706963338	-0.160819205534	0.160819205534	12.938559585	37.061440415	0.0608574121132	0.152143530283	0	0.00867567525085	0.160819205534	2.5	0	0.2	0.0608574121132	0.160819205534	0.160819205534	
1526703360	234834284	234833	0	13	0	37	1281	1270	0	0	0	0	0	0	0	0	0	0	0	0	596	383	767	640	1509991935	598	384	761	647	0.214182	0.05544	0.253736	-0.022348	-nan	0.0639745038003	0.248139079481	0.00259409328986	-0.163910994221	0.163910994221	12.7066754334	37.2933245666	0.0613804105105	0.153451026276	0	0.0104599679447	0.163910994221	2.5	0	0.2	0.0613804105105	0.163910994221	0.163910994221	
1526703360	234842588	234842	0	12	0	38	1282	1272	0	0	0	0	0	0	0	0	0	0	0	0	597	383	770	635	1509991935	596	383	767	640	0.212226	0.05445	0.258464	-0.026576	-nan	0.0632843042363	0.247673584642	0.00129861367088	-0.167069827514	0.167069827514	12.4697629365	37.5302370635	0.0619856905654	0.154964226414	0	0.0121056010999	0.167069827514	2.5	0	0.2	0.0619856905654	0.167069827514	0.167069827514	
1526703360	234852980	234852	0	12	0	38	1282	1272	0	0	0	0	0	0	0	0	0	0	0	0	592	381	771	636	1509991935	597	383	770	635	0.213204	0.05445	0.260828	-0.029596	-nan	0.0626089182937	0.247351631088	-6.46675921965e-05	-0.170441871123	0.170441871123	12.2168596658	37.7831403342	0.0626735858859	0.156683964715	0	0.0137579064086	0.170441871123	2.5	0	0.2	0.0626735858859	0.170441871123	0.170441871123	
1526703360	234863356	234862	0	12	0	38	1284	1273	0	0	0	0	0	0	0	0	0	0	0	0	590	381	772	634	1509991935	592	381	771	636	0.208314	0.05247	0.261616	-0.028992	-nan	0.0619459372096	0.247179298386	-0.00149605364848	-0.17397307659	0.17397307659	11.9520192558	38.0479807442	0.0634419908581	0.158604977145	0	0.0153680994444	0.17397307659	2.5	0	0.2	0.0634419908581	0.17397307659	0.17397307659	
1526703360	234873732	234872	0	12	0	38	1284	1274	0	0	0	0	0	0	0	0	0	0	0	0	588	380	769	639	1509991935	590	381	772	634	0.206358	0.05247	0.262404	-0.0302	-nan	0.0612910900064	0.247149186157	-0.00298142004125	-0.177291658911	0.177291658911	11.7031255817	38.2968744183	0.0642725100477	0.160681275119	0	0.016610383792	0.177291658911	2.5	0	0.2	0.0642725100477	0.177291658911	0.177291658911	
1526703360	234884132	234884	0	11	0	39	1285	1275	0	0	0	0	0	0	0	0	0	0	0	0	588	383	767	641	1509991935	588	380	769	639	0.204402	0.05148	0.26004	-0.02718	-nan	0.0606426306039	0.247243797161	-0.00449915883032	-0.180240061316	0.180240061316	11.4819954013	38.5180045987	0.0651417894342	0.162854473586	0	0.0173855877306	0.180240061316	2.5	0	0.2	0.0651417894342	0.180240061316	0.180240061316	
1526703360	234892452	234892	0	11	0	39	1286	1276	0	0	0	0	0	0	0	0	0	0	0	0	589	384	772	645	1509991935	588	383	767	641	0.204402	0.05445	0.258464	-0.025972	-nan	0.0600072169436	0.247435303671	-0.00602003615564	-0.182777406048	0.182777406048	11.2916945464	38.7083054536	0.0660272530992	0.165068132748	0	0.0177092732999	0.182777406048	2.5	0	0.2	0.0660272530992	0.182777406048	0.182777406048	
1526703360	234902852	234902	0	11	0	39	1286	1276	0	0	0	0	0	0	0	0	0	0	0	0	591	384	778	651	1509991935	589	384	772	645	0.20538	0.05544	0.262404	-0.023556	-nan	0.059400866156	0.247706741894	-0.00751466990951	-0.185054499489	0.185054499489	11.1209125383	38.8790874617	0.0669155360655	0.167288840164	0	0.0177656593251	0.185054499489	2.5	0	0.2	0.0669155360655	0.185054499489	0.185054499489	
1526703360	234913244	234912	0	11	0	39	1287	1277	0	0	0	0	0	0	0	0	0	0	0	0	595	384	782	652	1509991935	591	384	778	651	0.207336	0.05544	0.267132	-0.019932	-nan	0.0588352951947	0.24806883157	-0.00895379299759	-0.186943763017	0.186943763017	10.9792177737	39.0207822263	0.0677890881923	0.169472720481	0	0.0174710425366	0.186943763017	2.5	0	0.2	0.0677890881923	0.186943763017	0.186943763017	
1526703360	234923652	234923	0	11	0	39	1288	1278	0	0	0	0	0	0	0	0	21	0	0	0	599	382	783	657	1509991935	595	384	782	652	0.211248	0.05544	0.270284	-0.019328	-nan	0.0583121804897	0.248541677015	-0.0103109958534	-0.188239703873	0.188239703873	10.8820222095	39.1179777905	0.0686231763431	0.171557940858	0	0.0166817630153	0.188239703873	2.5	0	0.2	0.0686231763431	0.188239703873	0.188239703873	
1526703360	234934028	234933	0	11	0	39	1288	1279	0	0	0	0	0	0	0	0	0	0	0	0	602	381	783	656	1509991935	599	382	783	657	0.21516	0.05346	0.271072	-0.016308	-nan	0.057826456651	0.249132115319	-0.0115688725641	-0.188931380479	0.188931380479	10.8301464641	39.1698535359	0.0693953292151	0.173488323038	0	0.0154430574411	0.188931380479	2.5	0	0.2	0.0693953292151	0.188931380479	0.188931380479	
1526703360	234942332	234941	0	11	0	39	1289	1280	0	0	0	0	0	0	0	0	0	0	0	0	605	380	782	656	1509991935	602	381	783	656	0.218094	0.05247	0.271072	-0.016912	-nan	0.0573672001229	0.249830396621	-0.0127167859831	-0.188983103083	0.188983103083	10.8262672688	39.1737327312	0.070083986106	0.175209965265	0	0.0137731378176	0.188983103083	2.5	0	0.2	0.070083986106	0.188983103083	0.188983103083	
1526703360	234952716	234952	0	11	0	39	1290	1280	0	0	0	0	0	0	0	0	0	0	0	0	608	375	776	653	1509991935	605	380	782	656	0.221028	0.05148	0.270284	-0.016912	-nan	0.0569246301928	0.250617253491	-0.0137551376824	-0.188615055073	0.188615055073	10.8538708695	39.1461291305	0.0706797678753	0.176699419688	0	0.0119156353853	0.188615055073	2.5	0	0.2	0.0706797678753	0.188615055073	0.188615055073	
1526703360	234963108	234962	0	11	0	39	1291	1282	0	0	0	0	0	0	0	0	0	0	0	0	607	377	773	648	1509991935	608	375	776	653	0.223962	0.04653	0.265556	-0.018724	-nan	0.0564838684692	0.251461969913	-0.0146939875124	-0.187906402081	0.187906402081	10.9070198439	39.0929801561	0.0711778559816	0.177944639954	0	0.00996176212714	0.187906402081	2.5	0	0.2	0.0711778559816	0.187906402081	0.187906402081	
1526703360	234973484	234973	0	11	0	39	1292	1282	0	0	0	0	0	0	0	0	0	0	0	0	608	379	769	648	1509991935	607	377	773	648	0.222984	0.04851	0.263192	-0.021744	-nan	0.0560298187923	0.25232406582	-0.0155517644061	-0.187028502332	0.187028502332	10.9728623251	39.0271376749	0.0715815831984	0.178953957996	0	0.00807454433595	0.187028502332	2.5	0	0.2	0.0715815831984	0.187028502332	0.187028502332	
1526703360	234983868	234983	0	11	0	39	1292	1283	0	0	0	0	0	0	0	0	0	0	0	0	607	378	765	650	1509991935	608	379	769	648	0.223962	0.05049	0.26004	-0.021744	-nan	0.0555699766553	0.25316796782	-0.0163477853205	-0.186517980488	0.186517980488	11.0111514634	38.9888485366	0.0719177619758	0.17979440494	0	0.00672357554805	0.186517980488	2.5	0	0.2	0.0719177619758	0.186517980488	0.186517980488	
1526703360	234994276	234993	0	11	0	39	1293	1284	0	0	0	0	0	0	0	0	0	0	0	0	605	377	764	655	1509991935	607	378	765	650	0.222984	0.0495	0.256888	-0.020536	-nan	0.0551191895578	0.25396433269	-0.0170869039375	-0.186281864129	0.186281864129	11.0288601903	38.9711398097	0.0722060934954	0.180515233738	0	0.00576663039063	0.186281864129	2.5	0	0.2	0.0722060934954	0.186281864129	0.186281864129	
1526703360	235002588	235001	0	11	0	39	1294	1285	0	0	0	0	0	0	0	0	0	0	0	0	605	376	765	655	1509991935	605	377	764	655	0.221028	0.04851	0.2561	-0.017516	-nan	0.0546780183751	0.25469115348	-0.0177587616072	-0.185705679694	0.185705679694	11.0720740229	38.9279259771	0.0724367799823	0.181091949956	0	0.00461372973856	0.185705679694	2.5	0	0.2	0.0724367799823	0.185705679694	0.185705679694	
1526703360	235012972	235012	0	11	0	39	1294	1286	0	0	0	0	0	0	0	0	0	0	0	0	602	374	767	653	1509991935	605	376	765	655	0.221028	0.04752	0.256888	-0.017516	-nan	0.0542406946044	0.255342863962	-0.0183510820805	-0.184579375764	0.184579375764	11.1565468177	38.8434531823	0.0725917766849	0.181479441712	0	0.00309993405143	0.184579375764	2.5	0	0.2	0.0725917766849	0.184579375764	0.184579375764	
1526703360	235023348	235022	0	11	0	39	1295	1286	0	0	0	0	0	0	0	0	0	0	0	0	598	371	771	654	1509991935	602	374	767	653	0.218094	0.04554	0.258464	-0.018724	-nan	0.0538000777899	0.25592833338	-0.0188650926506	-0.183130801214	0.183130801214	11.2651899089	38.7348100911	0.0726651704405	0.181662926101	0	0.00146787511279	0.183130801214	2.5	0	0.2	0.0726651704405	0.183130801214	0.183130801214	
1526703360	235033756	235033	0	11	0	39	1296	1288	0	0	0	0	0	0	0	0	0	0	0	0	595	368	774	656	1509991935	598	371	771	654	0.214182	0.04257	0.261616	-0.01812	-nan	0.0533437666485	0.256465712309	-0.0193100589688	-0.181407667579	0.181407667579	11.3944249315	38.6055750685	0.0726538256173	0.181634564043	0	-0.000226896463832	0.181407667579	2.5	0	0.2	0.0726538256173	0.181407667579	0.181407667579	
1526703360	235044132	235043	0	12	0	38	1296	1288	0	0	0	0	0	0	0	0	0	0	0	0	594	366	776	659	1509991935	595	368	774	656	0.211248	0.0396	0.26398	-0.016912	-nan	0.0528548587469	0.256977844318	-0.0196883816432	-0.17914639643	0.17914639643	11.5640202677	38.4359797323	0.0725432403901	0.181358100975	0	-0.00221170454483	0.17914639643	2.5	0	0.2	0.0725432403901	0.17914639643	0.17914639643	
1526703360	235052456	235052	0	12	0	38	1297	1289	0	0	0	0	0	0	0	0	0	0	0	0	596	364	777	660	1509991935	594	366	776	659	0.21027	0.03762	0.265556	-0.0151	-nan	0.0523188321115	0.257483292951	-0.0199951761509	-0.176200378105	0.176200378105	11.7849716422	38.2150283578	0.0723140082625	0.180785020656	0	-0.00458464255159	0.176200378105	2.5	0	0.2	0.0723140082625	0.176200378105	0.176200378105	
1526703360	235062876	235062	0	12	0	38	1298	1290	0	0	0	0	0	0	0	0	0	0	0	0	598	360	772	663	1509991935	596	364	777	660	0.212226	0.03564	0.266344	-0.014496	-nan	0.0517274884829	0.257991802838	-0.0202255060013	-0.172662210644	0.172662210644	12.0503342017	37.9496657983	0.0719529944842	0.17988248621	0	-0.00722027556645	0.172662210644	2.5	0	0.2	0.0719529944842	0.172662210644	0.172662210644	
1526703360	235073260	235072	0	12	0	38	1298	1290	0	0	0	0	0	0	0	0	0	0	0	0	599	356	765	666	1509991935	598	360	772	663	0.214182	0.03168	0.262404	-0.012684	-nan	0.0510720531054	0.25849712157	-0.0203769434757	-0.168542533392	0.168542533392	12.3593099956	37.6406900044	0.0714489965811	0.178622491453	0	-0.0100799580607	0.168542533392	2.5	0	0.2	0.0714489965811	0.168542533392	0.168542533392	
1526703360	235083636	235082	0	13	0	37	1299	1291	0	0	0	0	0	0	0	0	0	0	0	0	602	352	761	673	1509991935	599	356	765	666	0.21516	0.02772	0.256888	-0.010872	-nan	0.0503371404909	0.25896921131	-0.0204455069511	-0.163629635824	0.163629635824	12.7277773132	37.2722226868	0.0707826474421	0.176956618605	0	-0.0133269827814	0.163629635824	2.5	0	0.2	0.0707826474421	0.163629635824	0.163629635824	
1526703360	235094052	235094	0	13	0	37	1300	1292	0	0	0	0	0	0	0	0	0	0	0	0	603	352	758	682	1509991935	602	352	761	673	0.218094	0.02376	0.253736	-0.006644	-nan	0.0495058267687	0.259370582674	-0.0204208610886	-0.157697527949	0.157697527949	13.1726854038	36.8273145962	0.0699266878573	0.174816719643	0	-0.0171191916945	0.157697527949	2.5	0	0.2	0.0699266878573	0.157697527949	0.157697527949	
1526703360	235102372	235102	0	14	0	36	1300	1293	0	0	0	0	0	0	0	0	0	0	0	0	653	355	760	690	1509991935	603	352	758	682	0.219072	0.02376	0.251372	-0.001208	-nan	0.0485723412311	0.259677210283	-0.0202821692155	-0.150692727902	0.150692727902	13.6980454073	36.3019545927	0.0688545104466	0.172136276117	0	-0.0214435482144	0.150692727902	2.5	0	0.2	0.0688545104466	0.150692727902	0.150692727902	
1526703360	235112764	235112	0	14	0	36	1301	1294	0	0	0	0	0	0	0	0	0	0	0	0	603	351	755	698	1509991935	653	355	760	690	0.267972	0.02673	0.252948	0.003624	-nan	0.0475551407048	0.259885250203	-0.0200033470741	-0.142975766092	0.142975766092	14.2768175431	35.7231824569	0.0675584877789	0.168896219447	0	-0.025920453355	0.142975766092	2.5	0	0.2	0.0675584877789	0.142975766092	0.142975766092	
1526703360	235123148	235122	0	15	0	35	1302	1294	0	0	0	0	0	0	0	0	0	0	0	0	602	347	752	706	1509991935	603	351	755	698	0.219072	0.02277	0.249008	0.008456	-nan	0.0464772543824	0.259998716091	-0.0195627312849	-0.134729921937	0.134729921937	14.8952558547	35.1047441453	0.0660399856673	0.165099964168	0	-0.0303700422312	0.134729921937	2.5	0	0.2	0.0660399856673	0.134729921937	0.134729921937	
1526703360	235133564	235132	0	16	0	34	1302	1295	0	0	0	0	0	0	0	0	0	0	0	0	598	343	749	712	1509991935	602	347	752	706	0.218094	0.01881	0.246644	0.013288	-nan	0.0453366855088	0.260010431556	-0.0189439646469	-0.125514915157	0.125514915157	15.5863813632	34.4136186368	0.0642806501557	0.160701625389	0	-0.0351867102322	0.125514915157	2.5	0	0.2	0.0642806501557	0.125514915157	0.125514915157	
1526703360	235143956	235143	0	16	0	34	1304	1296	0	0	0	0	0	0	0	0	0	0	0	0	593	340	746	716	1509991935	598	343	749	712	0.214182	0.01485	0.24428	0.016912	-nan	0.0441177894645	0.25991004362	-0.0181367267542	-0.115113611806	0.115113611806	16.3664791145	33.6335208855	0.0622545162187	0.155636290547	0	-0.0405226787403	0.115113611806	2.5	0	0.2	0.0622545162187	0.115113611806	0.115113611806	
1526703360	235152268	235151	0	17	0	33	1304	1296	0	0	0	0	0	0	0	0	0	0	0	0	591	338	747	719	1509991935	593	340	746	716	0.209292	0.01188	0.241916	0.019328	-nan	0.0428095853982	0.259692702975	-0.0171410931388	-0.103799942707	0.103799942707	17.215004297	32.784995703	0.0599506785369	0.149876696342	0	-0.0460767536351	0.103799942707	2.5	0	0.2	0.0599506785369	0.103799942707	0.103799942707	
1526703360	235162668	235162	0	18	0	32	1305	1297	0	0	0	0	0	0	0	0	0	0	0	0	586	335	747	719	1509991935	591	338	747	719	0.207336	0.0099	0.242704	0.02114	-nan	0.0414093850848	0.259361696558	-0.0159674940153	-0.0919662090126	0.0919662090126	18.1025343241	31.8974656759	0.0573768791001	0.14344219775	0	-0.0514759887375	0.0919662090126	2.5	0	0.2	0.0573768791001	0.0919662090126	0.0919662090126	
1526703360	235173060	235172	0	19	0	31	1306	1298	0	0	0	0	0	0	0	0	0	0	0	0	584	332	750	721	1509991935	586	335	747	719	0.202446	0.00693	0.242704	0.02114	-nan	0.0399197206606	0.258932323103	-0.0146353354014	-0.0799511793938	0.0799511793938	19.0036615455	30.9963384545	0.054555056062	0.136387640155	0	-0.0564364607612	0.0799511793938	2.5	0	0.2	0.054555056062	0.0799511793938	0.0799511793938	
1526703360	235183436	235183	0	20	0	30	1307	1298	0	0	0	0	0	0	0	0	0	0	0	0	581	330	754	723	1509991935	584	332	750	721	0.20049	0.00396	0.245068	0.022348	-nan	0.038341492923	0.258426988271	-0.0131692040836	-0.067889561409	0.067889561409	19.9082828943	30.0917171057	0.0515106970066	0.128776742517	0	-0.0608871811075	0.067889561409	2.5	0	0.2	0.0515106970066	0.067889561409	0.067889561409	
1526703360	235193828	235193	0	21	0	29	1308	1299	0	0	0	0	0	0	0	0	0	0	0	0	580	328	758	726	1509991935	581	330	754	723	0.197556	0.00198	0.24822	0.023556	-nan	0.0366762271057	0.257875770559	-0.0115904767546	-0.0557868967237	0.0557868967237	20.8159827457	29.1840172543	0.0482667038603	0.120666759651	0	-0.064879862927	0.0557868967237	2.5	0	0.2	0.0482667038603	0.0557868967237	0.0557868967237	
1526703360	235202148	235201	0	22	0	28	1308	1299	0	0	0	0	0	0	0	0	0	0	0	0	582	330	763	726	1509991935	580	328	758	726	0.196578	0	0.251372	0.025368	-nan	0.0349301017542	0.257313574201	-0.00991502926115	-0.0436813706396	0.0436813706396	21.723897202	28.276102798	0.0448451310153	0.112112827538	0	-0.0684314568987	0.0436813706396	2.5	0	0.2	0.0448451310153	0.0436813706396	0.0436813706396	
1526703360	235212524	235211	0	23	0	27	1310	1300	0	0	0	0	0	0	0	0	0	0	0	0	581	332	766	720	1509991935	582	330	763	726	0.198534	0.00198	0.255312	0.025368	-nan	0.0331194961147	0.256774318097	-0.00815881775778	-0.0318594418239	0.0318594418239	22.6105418632	27.3894581368	0.0412783138725	0.103195784681	0	-0.0713363428573	0.0318594418239	2.5	0	0.2	0.0412783138725	0.0318594418239	0.0318594418239	
1526703360	235222908	235222	0	23	0	27	1310	1300	0	0	18	0	0	0	0	0	0	0	0	0	582	331	769	720	1509991935	581	332	766	720	0.197556	0.00396	0.257676	0.021744	-nan	0.0312757598993	0.256287497468	-0.00635030251216	-0.0210201268081	0.0210201268081	23.4234904894	26.5765095106	0.0376260624114	0.0940651560286	0	-0.0730450292205	0.0210201268081	2.5	0	0.2	0.0376260624114	0.0210201268081	0.0210201268081	
1526703360	235233292	235233	0	24	0	26	1312	1301	0	0	0	0	0	0	0	0	0	0	0	0	581	332	772	717	1509991935	582	331	769	720	0.198534	0.00297	0.26004	0.021744	-nan	0.0294286661298	0.255873572181	-0.00452613718154	-0.0114618262771	0.0114618262771	24.1403630292	25.8596369708	0.0339548033114	0.0848870082784	0	-0.0734251820013	0.0114618262771	2.5	0	0.2	0.0339548033114	0.0114618262771	0.0114618262771	
1526703360	235243700	235243	0	25	0	25	1312	1302	0	0	0	0	0	0	0	0	0	0	0	0	581	330	775	715	1509991935	581	332	772	717	0.197556	0.00396	0.262404	0.019932	-nan	0.0275960615087	0.255546563402	-0.00271476193718	-0.00289746130426	0.00289746130426	24.7826904022	25.2173095978	0.0303108234459	0.0757770586146	0	-0.0728795973104	0.00289746130426	2.5	0	0.2	0.0303108234459	0.00289746130426	0.00289746130426	
1526703360	235252004	235251	0	25	0	25	1313	1302	0	0	0	0	0	0	0	0	0	0	0	0	583	331	778	710	1509991935	581	330	775	715	0.197556	0.00198	0.264768	0.018724	-nan	0.0257893253124	0.25531801945	-0.000939704624251	0.0048132953417	-0.0048132953417	25.3609971506	24.6390028494	0.0267290299367	0.0668225748417	0	-0.0716358701834	-0.0048132953417	2.5	0	0.2	0.0267290299367	-0.0048132953417	-0.0048132953417	
1526703360	235262380	235261	0	26	0	24	1314	1302	0	0	0	0	0	0	0	0	0	0	0	0	583	331	778	698	1509991935	583	331	778	710	0.199512	0.00297	0.267132	0.015704	-nan	0.0240161420755	0.255197228302	0.000773718327075	0.0116260643936	-0.0116260643936	25.8719548295	24.1280451705	0.0232424237485	0.0581060593711	0	-0.0697321237647	-0.0116260643936	2.5	0	0.2	0.0232424237485	-0.0116260643936	-0.0116260643936	
1526703360	235272796	235272	0	26	0	24	1316	1304	0	0	0	0	0	0	0	0	0	0	0	0	584	332	777	688	1509991935	583	331	778	698	0.199512	0.00297	0.267132	0.008456	-nan	0.0222870775097	0.255186503848	0.00238878251422	0.0171368375712	-0.0171368375712	26.2852628178	23.7147371822	0.0198982949955	0.0497457374887	0	-0.0668825750598	-0.0171368375712	2.5	0	0.2	0.0198982949955	-0.0171368375712	-0.0171368375712	
1526703360	235283180	235282	0	27	0	23	1316	1304	0	0	0	0	0	0	0	0	0	0	0	0	585	334	776	678	1509991935	584	332	777	688	0.20049	0.00396	0.266344	0.002416	-nan	0.0206151314511	0.255275479117	0.00385531490454	0.0208700276109	-0.0208700276109	26.5652520708	23.4347479292	0.0167598165466	0.0418995413665	0	-0.0627695689774	-0.0208700276109	2.5	0	0.2	0.0167598165466	-0.0208700276109	-0.0208700276109	
1526703360	235293556	235292	0	27	0	23	1318	1304	0	0	0	0	0	0	0	0	0	0	0	0	586	337	774	668	1509991935	585	334	776	678	0.201468	0.00594	0.265556	-0.003624	-nan	0.0190153257496	0.255446053847	0.00512686917466	0.0227060579968	-0.0227060579968	26.7029543498	23.2970456502	0.0138884565749	0.0347211414372	0	-0.057427199434	-0.0227060579968	2.5	0	0.2	0.0138884565749	-0.0227060579968	-0.0227060579968	
1526703360	235303932	235303	0	27	0	23	1318	1305	0	0	0	0	0	0	0	0	0	0	0	0	588	342	773	659	1509991935	586	337	774	668	0.202446	0.00891	0.26398	-0.009664	-nan	0.0175084465472	0.255678428575	0.00616693062068	0.0225850231503	-0.0225850231503	26.6938767363	23.3061232637	0.0113415159266	0.0283537898164	0	-0.0509388129667	-0.0225850231503	2.5	0	0.2	0.0113415159266	-0.0225850231503	-0.0225850231503	
